paper_i,paper_j 
0111222,9910053
0111222,9907088
0111222,9411210
0111222,0004102
0111222,9908160
0111222,0008015
0111222,0009019
0111222,9902059
0111222,9810226
0111222,9604055
0111224,9811033
0111224,9601029
0111224,9806113
0111224,9410103
0111224,0110007
0111224,0110108
0111224,9806026
0111224,0106113
0111225,0109213
0111225,0107177
0111225,0007018
0111225,9611203
0111225,9805177
0111225,9612121
0111225,0102007
0111225,0103171
0111225,9911068
0111225,0109162
0111225,0008089
0111228,0107242
0111228,9203069
0111228,0003184
0111228,9808169
0111228,9912230
0111228,0011102
0111228,9611160
0111228,0106146
0111228,0012128
0111228,9710248
0111228,9803092
0111228,9708160
0111228,9808124
0111228,0003262
0111228,0106259
0111228,9606130
0111228,9611040
0111228,0007007
0111228,9711155
0111228,0105248
0111228,9303160
0111228,9707090
0111228,9807034
0111228,0003029
0111228,0107160
0111228,9811228
0111228,9607168
0111228,0103064
0111228,9911163
0111228,9807091
0111228,9904056
0111228,9906188
0111228,9903162
0111228,9207019
0111228,0007073
0111228,9705240
0206020,0109065
0206020,0002170
0206020,0002154
0206020,0106249
0206020,0109064
0206020,9912007
0206020,9803171
0206020,0103230
0206020,0105309
0206020,0009106
0206020,0205321
0206020,0201253
0206020,0104016
0206020,9711200
0206020,0005182
0206020,0106238
0206020,9802150
0206020,0003203
0206020,0202021
0206020,9906030
0206020,0003096
0206020,9911222
0206020,0105254
0206020,0112251
0206020,0107071
0206020,0010137
0206020,0110174
0206020,9905111
0206020,9906188
0206020,0204051
0206029,0202111
0206029,0203140
0206029,0202179
0206029,0203164
0206029,9912107
0206029,0203082
0206029,0205218
0206029,0203229
0206029,0203124
0206029,0205174
0206029,0205221
0206029,0204146
0206029,0204147
0206029,0205015
0206029,0205131
0206029,0204051
0206029,0205134
0206029,0203249
0206029,0205244
0206029,0204004
0206029,0205303
0206029,0205302
0206029,0204001
0206029,0203018
0206029,0205321
0206029,0204002
0206029,0205266
0206029,0205258
0206029,0204196
0206029,0203255
0206029,0203257
0206029,0205200
0206029,0108020
0206029,0204200
0206029,0204026
0206029,0204025
0206029,0202021
0206029,0202186
0206029,0205291
0206029,0203093
0206029,0205296
0206029,0203231
0206029,0202109
0206029,0204226
0206029,0203134
0206029,0012011
0206029,0205020
0206029,0205008
0206029,9908110
0206029,0205106
0206029,0204174
0206029,0205109
0206029,0205089
0206029,0205006
0206029,0204054
0206029,0205048
0206029,0205254
0206029,9908162
0206029,0205279
0206029,0205314
0206029,0203186
0206029,0203028
0206029,0205311
0206029,0205213
0206029,0202157
0206029,0202150
0206029,0202153
0206029,0204234
0206029,0204033
0206029,0205066
0206029,0205185
0206029,0205067
9701137,9602022
9701137,9602114
9701137,9609176
9701137,9603161
9701137,9611050
9701137,0208020
9701137,9607201
9701137,9610041
9701137,9604091
9701137,9604156
9701137,9602052
9908162,9811004
9908162,9907216
9908162,9905226
9908162,9806041
9908162,9807164
9908162,9907219
9908162,9810244
9908162,9905134
9908162,9811230
9908162,9807080
9908162,9908110
9908162,9808182
9908162,9811010
9908162,9711200
9908162,9611230
9908162,9805112
9908162,9802150
9908162,9812025
9908162,9808075
9908162,9905104
9908162,9904131
9908162,9808014
9908162,9901091
9908162,9904198
9908162,9811139
9908162,9810201
9908163,9907216
9908163,9905226
9908163,9806042
9908163,9901144
9908163,9807164
9908163,9811047
9908163,9807080
9908163,9812067
9908163,9803171
9908163,9711200
9908163,9804160
9908163,9805112
9908163,9802150
9908163,9903230
9908163,9803060
9908163,9905020
9908163,9808075
9908163,9905104
9908163,9807150
9908163,9907107
9908163,9907088
9908163,9711035
9908163,9807090
9908163,9906188
9908163,9810226
9908163,9804058
9908163,9810063
9908163,9904017
9908160,9905020
9908160,9905111
9908160,9906030
9908160,9812067
9908160,9902153
9908160,9905104
9908160,9807098
9908160,9711200
9908160,9906151
9908160,9906188
9908160,9811120
9908160,9907088
9908160,9802150
9908160,9905085
9908160,9907108
9908160,9804058
9908160,9811257
9908160,9811047
9908160,9907085
0103148,0010060
0103148,0011079
0103148,0009142
0103148,9711078
0103148,0011244
0103148,9910053
0103148,0003160
0103148,9712072
0103148,0012054
0103148,9908142
9903113,9703195
9903113,9707126
9903113,9808149
9903113,9504129
9903113,9809130
9903113,9901020
9903113,9505162
9903113,9710102
9903113,9809039
9903113,9510182
9903113,9707217
9903113,9803145
9903113,9401139
9903113,9708062
9903113,9811228
9903113,9701093
9903113,9505073
9903113,9712084
9903113,9603126
9903113,9410167
9903113,9812139
9903113,9804176
9903113,9407190
9903113,9610237
9903110,9802016
9903110,9808149
9903110,9803131
9903110,9609017
9903110,9503057
9903110,9903113
9903110,9408083
9903110,9711200
9903110,9712071
9903110,9910115
9903110,9802150
9903110,9707217
9903110,9805045
9903110,9705221
9903110,9803145
9903110,9607026
9903110,9708062
9903110,9708005
9903110,9712084
9903110,9410167
9903110,9305139
9903110,9902058
9903110,9811131
9903110,9807127
9903110,9812172
9903110,9705044
9903110,9706194
0112227,0010093
0112227,0104226
0112227,0110234
0112227,9912001
0112227,9803131
0112227,0104150
0112227,0108172
0112227,0104227
0112227,0105117
0112227,0104159
0112227,0102042
0112227,0110143
0112227,9902126
0112227,9711200
0112227,0112045
0112227,0010232
0112227,0110108
0112227,9802150
0112227,0001033
0112227,9902101
0112227,0106113
0112227,9908065
0112227,0002091
0112227,0008190
0112227,0111276
0112227,0106100
0112227,0111217
0112226,0107031
0112226,0111182
0112226,0110234
0112226,0106247
0112226,9803131
0112226,0107134
0112226,0108172
0112226,0103171
0112226,0108119
0112226,0102042
0112226,9807127
0112226,0112045
0112226,0105052
0112226,9711200
0112226,0110265
0112226,0106191
0112226,0110007
0112226,9806146
0112226,0110108
0112226,0111093
0112226,0110031
0112226,0007146
0112226,0112140
0112226,0109213
0112226,0110064
0112226,0110062
0112226,0111085
0112226,9802150
0112226,0106184
0112226,0112093
0112226,0112066
0112226,0106151
0112226,0106113
0112226,9808069
0112226,0109057
0112226,0111008
0112226,0111238
0112226,0112152
0112226,0107169
0112226,0102113
0112226,0106209
0112226,0111217
0112226,9902183
0112223,0002145
0112223,0110031
0112223,0110234
0112223,0106247
0112223,0107067
0112223,9902183
0112223,0103171
0112223,0108119
0112223,9805171
0112223,0112045
0112223,9711200
0112223,0110265
0112223,0110007
0112223,0112152
0112223,0110108
0112223,0112218
0112223,0111093
0112223,0112066
0112223,9902106
0112223,0112002
0112223,0112140
0112223,0109213
0112223,0110064
0112223,0110062
0112223,9905104
0112223,0107169
0112223,0110189
0112223,9802150
0112223,0106184
0112223,0112079
0112223,0106113
0112223,9808017
0112223,0111008
0112223,0102077
0112223,9806146
0112223,0111276
0112223,9804058
0112223,9902052
0112223,0111217
0112223,0107134
9906194,9906030
9906194,9612146
9906194,9809022
9906194,9902074
9906194,9905104
9906194,9906201
9906194,9702076
9906194,9903109
9906194,9708005
9906194,9711200
9906194,9903026
9906194,9811120
9906194,9711035
9906194,9802150
9906194,9803001
9906194,9903132
9906194,9902170
9906194,9904017
9906191,9905111
9906191,9806194
9906191,9812073
9906191,9902098
9906191,9809021
9906191,9903224
9906191,9901148
9906191,9905004
9906191,9711200
9906191,9905064
9906191,9903219
9906191,9204099
9906191,9901118
9906191,9802150
9906191,9812027
9906191,9903178
9906193,9610156
9906193,9905224
9906193,9805172
9906193,9610049
9906193,9904087
9906193,9609062
9906193,9510183
9906193,9701055
9906193,9609145
9906193,9609041
9906193,9604199
9906193,9905053
9906193,9512161
0107116,9904207
0107116,9510041
0107116,9411099
0107116,0104238
0107116,0012251
0107116,0105059
0107116,0106206
0107116,0107002
0107116,9906055
0107116,9701137
0107116,0106079
0107116,0102112
0107116,0103085
0107116,9508068
0107116,9707160
0107116,0105023
0107116,0012072
0107115,0010090
0107115,9909176
0107115,0005006
0107115,0106048
0107115,0105242
0107115,0008144
0107115,0007043
0107115,0103209
0107115,0004038
0107115,0006091
0107115,0102168
0107115,0011131
0107115,0105094
0107115,9907140
0107115,0010101
0107115,0006071
0107115,9912130
0107115,0011244
0107115,0011038
0107115,9603053
0107115,0101219
0107115,9911041
0107115,0012218
0107115,0005031
0107115,0009030
0107115,9903107
0107115,9812135
0107115,9810188
0107115,0003160
0107115,9910004
0107115,9707202
0107115,0011125
0107115,0004147
0107115,9806099
0107115,9908142
0107110,0002171
0107110,9903107
0107110,9911041
0107110,0005208
0107110,0009233
0107110,0002158
0107110,0106048
0107110,0004147
0107110,9908142
0107110,9912140
0108130,9303012
0108130,0011072
0108130,0004119
0108130,9212088
0108130,9912146
0108130,9807026
0108133,9712029
0108133,0002176
0108133,9811195
0108133,0004188
0108133,0007184
0108133,9201007
0108133,0008221
0108133,9909015
0108133,9612131
0108133,0012178
0108133,9901032
0108135,9712145
0108135,9710065
0108135,9704104
0108135,9703210
0108135,9601036
0108135,9712143
0108135,9911113
0108135,9703166
0108135,0010087
0108135,9706158
0108135,9704041
0108135,9705232
0108135,9611230
0108135,9512196
0108135,9802067
0108135,9712086
0108135,9609071
0108135,9612162
0108135,9708118
0108135,0001029
0107119,9811047
0107119,0001138
0107119,9901128
0107119,9807080
0107119,9804085
0107119,9805171
0107119,9803051
0107119,0010165
0107119,9711200
0107119,9903094
0107119,9805112
0107119,9712117
0107119,0008088
0107119,9905020
0107119,9707079
0107119,9808075
0107119,0006239
0107119,9907100
0107119,9910053
0107119,9807098
0107119,0105006
0107119,9909101
0107119,0004102
0107119,9907088
0107119,9711078
0107119,9908160
0107119,0008015
0107119,9902059
0107119,9803077
0107119,9908142
0107119,0003218
0001123,9808141
0001123,9805019
0001123,9812135
0001123,9705116
0001123,9905006
0001123,9912249
0001123,9812224
0001123,9712130
0001123,9810188
0001123,9908144
0001123,9911173
0001123,9909062
0001123,9812031
0001123,9907140
0001122,0003147
0001122,9907006
0001122,9906194
0001122,9905180
0001122,9807051
0001122,0001002
0001122,9711200
0001122,9906216
0001122,9905081
0001122,9912013
0001122,9802150
0001122,0002125
0001122,9905200
0001122,9804083
0001122,9805156
0001122,9909047
0001122,9903238
0001127,9809147
0001127,9802179
0001127,9611159
0001127,9912001
0001127,9701149
0001127,9611050
0001127,9711200
0001127,9903210
0001127,9802150
0001127,9912155
0001127,9612080
0001127,9805157
0001127,9701166
0001127,9908105
0001124,9208032
0001124,9302133
0001124,9712058
9609166,9501052
9609166,9303145
9609167,9511058
9609167,9510086
9609167,9410167
9609167,9602114
9609167,9603161
9609167,9602022
9609167,9210062
9609167,9201014
9609167,9505105
9609167,9406008
9609167,9304026
9609167,9204060
9609167,9605222
9609167,9301042
9609167,9205004
9405072,9206020
9405072,9201021
9405072,9303123
9405072,9201061
9405072,9201074
9405072,9204072
9405072,9205028
9405072,9206081
9405072,9203052
9405072,9207006
9405072,9203056
9405072,9203054
9405072,9203042
9405072,9205069
9405072,9205089
9405072,9206071
9608053,9602022
9608053,9410167
9608053,9601036
9608053,9605200
9608053,9603113
9608053,9603161
9608053,9606176
9608053,9602010
9608053,0208020
9608053,9604129
9608053,9512059
9608053,9607057
9608053,9603003
9608053,9602114
9608053,9604178
9608053,9605150
9908025,9707068
9908025,9904207
9908025,9905006
9908025,9712186
9908025,9905078
9908025,9605042
9908025,9712257
9702110,9607078
9702110,9605154
9702110,9504129
9702110,9605012
9702110,9601037
9702110,9601036
9702110,9608034
9702110,9606087
9702110,9507051
9702110,9510182
9702110,9502077
9702110,9602097
9702110,9606049
9702110,9510009
9702110,9608154
9702110,9205068
9702110,9504006
9702110,9405024
9702110,9605011
9908023,9807235
9908023,9808141
9908023,9805019
9908023,9904071
9908023,9702093
9908023,9703059
9908023,9812118
9908023,9812093
9908023,9511030
9908023,9508068
9908023,9807011
9908023,9803194
9908023,9904092
9908023,9812031
9908023,9603133
9908023,0208020
9908023,9805157
9908023,9902055
9908023,9810214
9908023,9907184
9908020,9701093
9908020,9808157
9908020,9708005
9908020,9711200
9908020,9807098
9908020,9811131
9908020,9802150
9908020,9901128
9908020,9807033
9908020,9803145
